ER0BEY1SHAH0S	HERBACEOUS
IH0MPLOY1MAH0NTS	EMPLOYMENTS(1)
JHIH0RJHEH1NTIY0	GIRGENTI
MAH1ZLAH0M	MUSLIM
THWAO1RTIH0NG	THWARTING
BAE1SCHIH0N	BASTIAN
MOW2GAA0YAO1N	MOGAYON
BUW1TIY0	BOOTIE
DAH0BYUW1K	DUBUQUE
CHAH0LAA1BIY0	CHALABI
KAA2MPLAH0MEH1NCHIY0	COMPLEMENTARY(1)
PAH0KYUW1LYER0	PECULIAR
KAA0MAA0RIH1LOW0	CAMARILLO
CHIH1ZAH0L	CHISEL
GRAH1SHKAH0	GRUSZKA
AO1RAH0M	ORUM
KRIH1STAH0LAY2ZIH0NG	CRYSTALLIZING
BLIH1STER0Z	BLISTERS
DIY2KAH0NTROW1L	DECONTROL
LAO1MEY2KER0Z	LAWMAKERS
BER0AA1RD	BERARD
HHER1DAH0LZ	HURDLES
GIH1NSBER0G	GINSBERG
LAW1ER0IY0	LOWERY
KAO1KAH0SIH0Z	CAUCUSES
AY1SNER0	EISNER
ROW1TAH0N	RHOTEN
MAA0RKWEY1	MARQUAI
WAY1DIH0NGER0	WEIDINGER
YAA1SEH0K	JASEK
HHEY1MAH0N	HEYMANN
FREY1LIY0	FRAILEY
NOW0BUW1OW0	NOBUO
LAA1KAH0MIY0	LOCKAMY
AA1GAH0LSBIY0	OGLESBY
FAO1RMZ	FORMS
MOW1BAH0LAY2ZIH0NG	MOBILIZING
HHAE1LIH0N	HALLIN
ROW1ZKRAE2NZ	ROSECRANS
HHAA1RKAH0N	HARKEN
KAW2NTER0BIH1D	COUNTERBID
PAE1KIH0JHIH0Z	PACKAGE'S
MAH1NZER0	MUNZER
AA0RDIY1TOW0	ARDITO
VAY1NAH0L	VINAL
BAA1RKOW0	BARCO
MAH0KDAH1FIY0	MCDUFFY
HHYUW1STAH0N	HUGHSTON(1)
PAA0RTEY1K	PARTAKE
VER1T	VERT
GOW1MER0	GOMER
RAO1RSHAA2CH	RORSCHACH(1)
BAA1LMZ	BALMS(1)
MAE1NDER0SAH0N	MANDERSON
DRIH1ZAH0LIH0NG	DRIZZLING
FER1DHER0D	FURTHERED
YUW1EH1N	UN(1)
DAA1NAH0NJHEY2	DHANANJAY
DER2MAH0TAA1LAH0JHIH0STS	DERMATOLOGISTS
TAA1MPSAH0N	THOMPSON
KAA1FRAH0N	KOFRON
SHIY1NZ	SHEEN'S
HHAW1ER0TER0	HOWERTER
PRAA2FIH0LAE1KTIH0K	PROPHYLACTIC
BAE2TIH0PAE1GLIY0AH0	BATTIPAGLIA
EH0SKAO1RTIH0D	ESCORTED
RAA1TMAH0N	ROTTMANN
IH1NKLIH0MAH0NT	INCLEMENT(1)
TAH0LOW1MER0EY2Z	TELOMERASE
AE2NAH0TOW1LIY0AH0	ANATOLIA
PRIY1Z	PREIS
THREH1TNIH0NGLIY0	THREATENINGLY(1)
AE1MIY2TER0Z	AMMETERS
IH0NAH1NSIY0EY2T	ENUNCIATE
AH0KWEY1NTAH0NSSHIH0P	ACQUAINTANCESHIP
RIY2FAH0NAE1NSIH0NGZ	REFINANCINGS
AH1MBRIY0AH0	UMBRIA
AA0GWAA1DOW0	AGUADO
KAH0JHOW1LD	CAJOLED
IH0KAA1NAH0MIH0S	ECONOMIST'S(2)
HHAW1SREY2ZIH0NG	HOUSERAISING
OW1BER0LIY0	OBERLY
MAO1RMAH0N	MOHRMANN
KAH0REH1MAH0	KAREMA
SKIH1NLAH0S	SKINLESS
BEH1SHER0	BESHORE
SHWAY1GER0T	SCHWEIGERT
SHNAE1R	SCHNARR
RIY1KRIH1SAH0ND	RECHRISTENED
ER1THKWEY2KS	EARTHQUAKES
RAA1EH0VER0	ROEVER
ROW2BAH0STEH1LIY0	ROBUSTELLI
SEY1IH0N	SAYIN'
STRIH1KTLIY0	STRICTLY
EH2NER0TEY1NER0Z	ENTERTAINER'S(1)
AE2STAO1RIY0AH0	ASTORIA
FEH1DRAH0LIH0STS	FEDERALISTS(2)
BAH1NGGLER0	BUNGLER
DIY1PLIY0	DEEPLY
STIH0VAO1RIH0K	STIVORIC
KAA2TAA0LAA1NOW2	CATALANO
AE0NGZAY1AH0TIY0Z	ANXIETIES
YUW1AO0NG	EWONG
DAY0SEH1KTS	DISSECTS
OW1BLIH0NGER0	OBLINGER(1)
KAO1RPER0AH0TIH0ST	CORPORATIST
AE0BDAH1KTER0Z	ABDUCTORS
KAE1NTNER0	KANTNER
PRAA2PAH0ZIH1SHAH0NZ	PROPOSITIONS
DIH0ZAY1ER0AH0BAH0L	DESIRABLE(1)
WIY1BER0	WEEBER
DIY1DZ	DEEDS
SMIH1TS	SMITS
KAA0NDEH1LAH0	CANDELLA
AH0FIH1LIY0EY2TIH0DZ	AFFILIATED'S
PIH1CHFAO2RK	PITCHFORK
EH2KSIH1JHAH0NSIY0Z	EXIGENCIES
NAA0NDIH2SKRIH0MIH0NEY1SHAH0N	NONDISCRIMINATION
OW0LFAE1KTER0IY0	OLFACTORY
TWEH1NTIY0Z	TWENTY'S
TAE1LOW0	TALLO
GRAH0NEY1D	GRANADE
YUW0KREY1NZ	UKRAINE'S
SHUW1HHAO2RN	SHOEHORN
DIH0SKLOW1Z	DISCLOSE
SEH1VIH0N	SEVIN
AE0THLEH1TIH0SIH2ZM	ATHLETICISM
VAO1LTS	VAULTS
NEH1VIH0NZ	NEVINS
KAE1TAH0LAY2Z	CATALYZE
TIH1BZ	TIBBS
SHLAA1SBER0G	SCHLOSBERG
NAA0NFIH1KSHAH0N	NON-FICTION
CHAO1	CHAW
BAA1T	BOUGHT
PAA1TH	POTH
FAO1RS	FOURTHS(1)
PAA0NTUW1SOW0	PANTUSO
IH2MAE2JHAH0NEY1SHAH0NZ	IMAGINATIONS
MEH1TSGER0Z	METZGER'S
AH0KSEH1PTAH0BLIY0	ACCEPTABLY(1)
SOW1TAH0L	SOTTILE
PLEH1T	PLETT
DIY1DAH1BAH0YUW1AY1	DWI(1)
MAH0KAA1RN	MCCARN
DRAE1GIY0	DRAGGY
TRAA0VIY1SOW0	TRAVIESO
VIY1ZAH0Z	VISA'S
AH0SAY1DZ	ASIDES
MAE1CHIH0N	MACHIN
SIH1NCH	CINCH
SAY1NER0	SINER
BOW1TAH2Z	BOTHA'S(1)
KAA0RPEH1NCHIH0K	CARPENCIC
AA1RIY0AH0SIH0Z	ARIAS'S
KEY1MAH0NZ	CAYMANS
FROW1S	FROESE
BUW2WIH1LAH0N	BOUILLON
HHIH1LKREH0ST	HILLCREST
AY1DAA2R	AYDAR
GOW1LD	GOLDE
KWIH1LAH0N	QUILLON
KEY1M	CAME
KAH0ZEH1RIY0AH0NZ	KAZARIAN'S
STAA1KPAY2LD	STOCKPILED
IY0VAE1NJHAH0LIH0STS	EVANGELISTS(1)
DIH0VIY1TAH0	DIVITA
JHEH1NTAH0LEY2DIY0	GENTLELADY
SEH2NAH0MEH1NAH0L	SENTIMENTAL(3)
KEH1MPKER0	KEMPKER
DIH0BEH2NAH0DEH1TOW2	DIBENEDETTO
KRAH0KAO1FSKIY0	KRUKOWSKI
IH2NSER0MAW1NTAH0BAH0L	INSURMOUNTABLE
HHAE1NDLER0Z	HANDLERS
TAW1RIH0NG	TOWERING(1)
KAA2NAE1GRAH0Z	CONAGRA'S
BEH2NAH0FIH1SHIY0EH2RIY0Z	BENEFICIARIES
JHIH1P	GIPP
LEH0MUW1LAH0	LEMUELA
HHOW1NSTIY0N	HOHNSTEIN(1)
FEH1SMAY2R	FESMIRE
HHAE1LSTIH0D	HALSTED
PAE1SER0BIY0	PASSERBY
EY1SIY0	ACEY
BAA1RBIH0KYUW2Z	BARBECUE'S
RIY2PAE1KIH0JH	REPACKAGE
SKEH1RSER0	SCARCER
EH1NTSAH0MIH0NGER0	ENTSMINGER
DUW1B	DUBE
BIH0LIH1RAH0KIH0S	BILIRAKIS
MAH0KER1	MCCUR
MAW1THPIY2S	MOUTHPIECE
AH2NIY0KWIH1VAH0KAH0L	UNEQUIVOCAL(1)
MAA1NIH0T	MONNETT
STAA1CHAH0VIH0CH	STACHOWICZ
PAE1DAH0K	PADDOCK
DAA1BIH0NZ	DOBBINS
DIH1GNAH0N	DIGNAN
WEH1RMAH0N	WEHRMAN
PIY1TER0PAO1L	PETERPAUL
DUW0PRIY1	DEUPREE
STRAE1TAH0S	STRATUS
AE2KSAH0DEH1NTAH0LIY0	ACCIDENTALLY
MEY1GER0	MEIGHER
AH0MEH1RIH0KEH2R	AMERICARE
WEH1NDLAH0ND	WENDLAND
KEH1SAH0L	KESSELL
DEH1LER0IH0S	DELORIS
MAA0NTAA1ZH	MONTAGE
STAE1M	STAMM
FREY1GRAH0NS	FRAGRANCE
PAA1LYAE0K	POLYAK
JHER1RAH0S	JERRIS
GAA1RTHWEY2T	GARTHWAITE
GRIY1M	GRIEME
BUW1LOW0	BUELOW
NIH1R	NEAR
LIY1ST	LEAST
HHER1MAH0TAH0JH	HERMITAGE
IY0AH0NTHIY1NAH0	IANTHINA
SAY1DAH0K	SAJDAK
DIH0MEH1LOW0	DEMELLO
JHEH1N	JEN
LAA1RKIY0	LARKEY
TRIH1PLIH0KAH0T	TRIPLICATE
SUW2MAA1TRAH0	SUMATRA
HHAA1LIH0NGGWER2TH	HOLLINGWORTH
KWIH1ZAH0KAH0L	QUIZZICAL
BREY1BOY2	BRAYBOY
EH1PIH0NG	EPPING
DRAW1NIH0NG	DROWNING
GAH0LAH1BSKIY0	GOLUBSKI
YAO0RDAE1NAH0	JORDANA
DIH0NAA1PAH0LIY0	DENAPOLI
RAA1SLER0	ROSSLER(1)
SHAE1NGK	SHANK
SEH1LIH0GSAH0N	SELIGSON
LAA1K	LOK
RIY0KLAE1SIH0FAY2	RECLASSIFY
LAH0BEH1RAH0N	LEBARON
PER0IY1NOW0	PERINO
PIH1NGKHHAH0M	PINKHAM
SHAY1T	SCHEIDT
DIH1JHAH0TAH0LZ	DIGITAL'S
BAH0TAE1VIY0AH0	BATAVIA(1)
PEH0LOW1SOW0	PELOSO
RIY0SPEH1KTIH0D	RESPECTED(2)
DAA1DSAH0N	DODSON
DIH0VER1SAH0FAY2	DIVERSIFY(1)
KAO1RPIY0	KORPI
PAE1SBUH2K	PASSBOOK
SOW0LAE1NAH0	SOLANA
PER0MIH1SHAH0NZ	PERMISSIONS
BRIH1SAH0N	BRISSON
HHAH1NTZIH0NGER0	HUNTZINGER
MAE1NAH0JHMAH0NT	MANAGEMENT
SLOW1MAH0N	SLOMAN
NEY1BER0HHUH2DZ	NEIGHBOURHOOD'S
HHAY1TZIH0NREY0TER0	HEITZENRATER
TEH1RAH0NSIH0Z	TERENCE'S
WIH1JHER0	WIDGER
HHAY2FAH0LUW1TIH0N	HIGHFALUTIN
BRAA1MZIH0Z	BRAHMS'S
EH1STIY1EY1	STA(1)
WIH2ZIH2PBAE1NG	WHIZ-ZIP-BANG
STIH1KIY0	STICKY
PAE1TRAH0MOW2NYAH0L	PATRIMONIAL
TSUW1IY0	TSUI
HHEH0NRIY1KEH0Z	HENRIQUEZ
WAH1NDER0	WUNDER
POY1NTER0	POYNTER
WEH1STER0NMOW2ST	WESTERNMOST
IH1NLEH2T	INLET
JHAH0LAY1Z	JULY'S(1)
FLAE1G	FLAG
JHIY1VIH0NG	GEVING
TAE1NAH0HHIH2L	TANNAHILL
STREY1NJHLIY0	STRANGELY
WIH1NBEH2RIY0	WINBERRY
FAO1STAH0S	FAUSTUS
LAO1	LAW
KAH0MOW1	COMEAUX
HHAO1NT	HAUNT
DAE1ZAH0LD	DAZZLED
FAO1RIH0NAE0SH	FORINASH
LEH1R	LAIR
PYUW1GAH0	PUGA
RAO1RK	RORKE
STRIH1K	STRICK
LAO2NGDIY1STAH0NS	LONG-DISTANCE
BER1DIY0D	BIRDIED
OW0HHEH1RAH0Z	O'HARA'S
SUW1KIY0	SUKI
EH1THIH0LSIH0N	ETHELSON
IH0LEH1VAH0NZ	ELEVENS
GAA1RDFIH2SH	GUARDFISH
NAA1PIY0AH0	NAPEA
REH2MAH0NIH1S	REMINISCE
DAA1NOW0	DANO
SAY1SKAH0N	SYSCON
KIH1LER0Z	KILLER'S
IH0MPAE1NAH0L	EMPANEL
DAY1HHAA2RDZ	DIEHARDS
HHAE1NDBIH2LZ	HANDBILLS
STEH1RKEY2S	STAIRCASE
LOW1BAO1RN	LOWBORN
TER1MER0	TERMER
STAE1KER0	STACKER
SHUW1DAH0	SHUDA
KAH1NG	KUNG
MAE1GNAH0TUW2D	MAGNITUDE
SAH1NSPAA2T	SUNSPOT
PIH1KIH0NGZ	PICKINGS
TEH1NTAH0KAH0L	TENTACLE
BEH1DFEH2LOW0	BEDFELLOW
PAY1LZ	PYLE'S
DREH1SLER0	DRESSLER
PIH1LER0IY0	PILLORY
FRAH1NTRAH2NER0	FRONTRUNNER
HHEH1RAH0N	HAREN
HHAH1VAH0LZ	HOVELS
LAH1VER0Z	LOVERS
OW0LAO1KLIH0N	O'LAUGHLIN
IH2NDIH1GNAH0NTLIY2	INDIGNANTLY
KER0NEH1LIH0SAH0N	CORNELISON
AH0NOY1D	ANNOYED
NIH2KER0AA1GWAH0NZ	NICARAGUANS
POW1STKRAE2SH	POSTCRASH
DRAW1TS	DROUGHT'S
TIY1NIY0	TEENIE
KAA2NTRAH0SEH1PTIH0VZ	CONTRACEPTIVES
LIH1VIH0SIY0	LIVESEY
HHAO1NTIH0NG	HAUNTING
LIY0BEH1RTOW2	LIBERTO
GLAO1RAH0FAY2D	GLORIFIED
WAH2NAY1T	ONE-NIGHT
AE1SAH0SIY0Z	ASSOCIES
PER2MAA0NEH1NTEY2	PERMANENTE
TAA1LER0AH0NSIH0Z	TOLERANCES
LAH1SH	LUSH
PAE1SIH0V	PASSIVE
HHAA1RTNER0	HARTNER
LAA0FUW1N	LAFFOON
DAO1IH0TIY0	DAUGHETY
LAA1SVEY1GAH0S	LAS_VEGAS
MAY2KROW0MAE1NIH0JHD	MICROMANAGED
AO1LT	AULT
CHAO1CHIY0OW0	CIACCIO
PAE1KSAH0N	PAXON
PAO1RCHIH0Z	PORCHES(1)
GAH1NDIY0	GUNDY
BAW1ER0IY0Z	BOWERY'S
CHAY1KAH0	CZAJKA
DIH0SKWAA1LAH0FAY2	DISQUALIFY
KAE1CH	KACH
MAH0SAY1AH0Z	MESSIAHS
DAH1BAH0LYUW0Z	W.'S
ZWAO1K	ZWACK
KAA0VIH1RAH0	CHAVIRA
SUW2MAA1RLIH0N	SUMARLIN
KLAO1DIY0OW2	CLAUDIO
KAE2TTUW1	CAT-2
AA0MAA1DIY0	AHMADI
YAE1NIH0K	YANICK
SIH1NWIH0D	CYNWYD
BRIH1L	BRILL
KRAA1VCHIH0K	KRAWCZYK
GRAH1MBLIH0NGZ	GRUMBLINGS(1)
HHEH1NBEY2N	HENBANE
BAA1RGIH0N	BARGAIN(1)
BLEY1K	BLAKE
LEH1VIH0NZ	LEVIN'S
IH1MIH0G	IMIG
HHAY1N	HEINE
KAE1RIH0G	CARRIGG
FLEH1SNER0	FLESSNER
LAY1KAH0ND	LIKENED
MAA1NKIH0S	MONCUS
MIH0SPRAY1SIH0NG	MISPRICING
FIY1ZER0	FEESER
VOW1LKSWAE2GAH0NZ	VOLKSWAGENS
BRIH1TNIY2Z	BRITNEY'S
WEH1NDIH0LAY2N	WENDELINE
RUW1NIY0Z	ROONEY'S
KAH0BEY1ZAH0Z	CABEZAS
KAE2LAH0FAO1RNYAH0	CALIFORNIA
EH0NKAA1TAH0	ENCATA(1)
EH1KSPAO0RTS	EXPORTS
VAE1NDAH0GRIH0FT	VANDEGRIFT
SHIH1RER0	SHEARER
DIY1M	DEEM
LEY1LAH0ND	LEYLAND
JHUW1SIY0AH0ST	JUICIEST
KEH1LER0MAH0N	KELLERMANN
NOW1VIH0NGER0	NOVINGER
HHAE1SAH0NBER0G	HASSENBERG
TREH1R	TRAER
AE1LTOW0Z	ALTOS
WIH1DOW0ER0Z	WIDOWERS
BAH1JHD	BUDGED
FEH1RIY0ER0	FARRIER
RAY1TNAH0S	RIGHTNESS
SEY1NTDEH1NIH0S	ST_DENIS
SIY1HHAO2KS	SEAHAWKS
OW1L	OL'
AA1MAH0NSAH0NZ	AHMANSONS
AH0BAH1NDAH0NT	ABUNDANT
DAE1K	DAK
FAO1RFAA2DHER0Z	FOREFATHERS
DAE1VAH0NPAO2RTS	DAVENPORT'S
KOW1LTSFUH2T	COLTSFOOT
REH1MIH0K	REMICK
BAE1LTZER0	BALTZER
LEY1KAA2K	LAYCOCK
KAE2NGGER0UW1	KANGAROO
DIH0MUH1ROW2	DIMURO
SEH1VER0D	SEVERED
SHAA1RLAW0	SCHARLAU
SEY1OW2N	SAONE
BIY0AA1LAH0S	BIALAS
RAY1BAH0L	RUYBAL
LEH1NGTHAH0N	LENGTHEN
PRAW1	PROUGH
MAH1SHRUH2MD	MUSHROOMED
BUW1MZ	BOOMS
TRAH0SIH1NDAH0Z	TRACINDA'S
FIH1SHBAA2K	FISCHBACH
RAH0FLEH1KT	REFLECT
MIH0SKAH0MYUW1NAH0KEY2T	MISCOMMUNICATE
RAA1DIY0	RODDIE
WAA1LER0Z	WAHLERS
GAE1LIY0AH0N	GALYEAN
FAY1KER0T	FEICKERT
AE1NGSHAH0S	ANXIOUS(1)
YAA2MAA0TAA1KEY2	YAMATAKE
AA1SBER0T	OSBERT
NAE1SHAH0NAH0L	NATIONALE(1)
SHOW1MOW0	SHOMO
RAH0PEH1LIH0NG	REPELLING
RIY1ZAH0NAH0BAH2LNAH0S	REASONABLENESS
SAH0FIH1STAH0KIH2TS	SOPHISTICATES
FRAH0NKER1	FRANCOEUR
KAE1NAH0	CANA
HHWIH1TAH0KER0	WHITACRE(1)
KIH1MBRAH0L	KIMBRELL
MAA1NAA0RKIH0STS	MONARCHISTS
NOW1BAH0DIY0	NOBODY(1)
PER0IH1FRAH0L	PERIPHERAL(1)
HHAH1NDEY2	HYUNDAI(1)
AO1FAH0N	OFTEN(1)
UW1DEY0	UDAY
AE1NGGWIH0SH	ANGUISH
VIY0SKOW1NTIY0	VISCONTI
MAA0RKUW1	MARCOUX
BAH1STAH0	BUSTA
AH0SPER1ZHAH0N	ASPERSION
KOW1PSEH0L	KOEPSELL
AH0NSER1VAH0SAH0BAH0L	UNSERVICEABLE
KAA1RG	KHARG
KEH1RAH0	KARA
SOW1LWIH2NZ	SOLWIN'S
HHAE1MP	HAMP
SEH1MIY0	SEMI
NAW1	GNAU
PER1KAH0LEY2TIH0NG	PERCOLATING
EH1ZAH0L	EZZELL
RAA1BZ	ROB'S
KRAO1S	CROS
BIH1RDAH0D	BEARDED
EH1NJHAH0NZ	ENGINE'S
KER0AA1BER0EY2TIH0D	CORROBORATED
BER1GSHNAY0DER0	BERGSCHNEIDER
SWIH1MSUW2TS	SWIMSUITS
MAH1DHER0FAH2KER0	MOTHERFUCKER
LIH1PSIH0G	LIPSIG
AH0DIH1SHAH0N	EDITION
SUW1CHER0Z	SUTURES
FAO1REY0IH0NG	FORAYING
KLAE1MP	CLAMP
MIH1NGKS	MINCKS
WAO1SHER0	WASCHER
KRUW1ZAH0N	CRUZAN
KLIH1NIH0K	CLINIC
VER1HHAO0F	VERHOFF
HHUH1NIH0NGK	HUENINK
VAE1NDER0MAA2RK	VANDERMARK
HHEH1NRIY0Z	HENRY'S
ZHIY1L	GILLES
SAO1LTER0	SAULTER
LAE1MPIY0	LAMPI
AE1NTIY0AA2K	ANTIOCH
AO1RLAO0FS	ORLOFF'S
AO1KT	OCT
PAA1NTIY0AE2K	PONTIAC
DAH0PAA1ZIH0TIH0D	DEPOSITED
EY1CHEH1FDIY1EH1F	HFDF
FRIY1HHAE2ND	FREEHAND
KIY1	KYI
IH0MIH1SHAH0NZ	EMISSIONS
AH0LIH1ZAH0BEH0THTAW2N	ELIZABETHTOWN
MIH1NAH0MAH0L	MINIMAL
SAE1MPLIH0NGZ	SAMPLINGS
BLAH1SHT	BLUSHED
BREH1KER0	BRECHER
BIH1MAH0NIY0	BIMINI
PER0SAA1NIH0KS	PERSONICS
KAE1NT	KANT
GIH1FIH0N	GIFFIN
STOW1ER0Z	STOWERS
KAW1ER0DLIY0	COWARDLY
HHOW0MAA1JHAH0NAY2Z	HOMOGENIZE
DIY1POW0	DEPO
KLAW1DIH0D	CLOUDED
SNIH1KER0IH0NG	SNICKERING
LEH1NOW0	LENO
LAO0REH1NZAH0	LORENZA
HHEH1SHIH0N	HESSION
KAH0NTROW1LZ	CONTROLS
OW0STEH1RLOW0	OSTERLOH
DAY1NAH0SAO2RZ	DINOSAURS
KAA1NKROW0	CANCRO
SIH0MBAA1LIH0KLIY0	SYMBOLICALLY(1)
LAY1BEH0L	LIBEL
RIY0DEH1KER0EY2T	REDECORATE
FIH1LAH0PIY2N	PHILIPPINE
REH2PRAH0ZEH1NTAH0TIH0V	REPRESENTATIVE
TUW0LUW1Z	TOULOUSE
SAO1RTER0Z	SORTERS
LUW1TIH0D	LOOTED(1)
FRAE1KCHER0Z	FRACTURES
OW2BAA1MAH0Z	OBAMA'S
MEH1SBIH0KS	MESBICS
KAA2NFAH0DEH1NSHAH0LIY0	CONFIDENTIALLY
KAH0PIY1CHIY0	CAPECI(1)
VOW1ST	VOEST
FEH1LDSTAY0N	FELDSTEIN
WAO1RNZ	WARNES
MER1SHAH0N	MERSHON
DIY0REH1KTIY1VIY1	DIRECTV(2)
EH2PAH0DIY2MIY2AA1LAH0JHIH2ST	EPIDEMIOLOGIST
HHIH0ROW1SEY0	HIROSE
SEH1LAH0	SELLA
KAE1STS	CASTES
JHIH1R	JEER
AE0KSIY1D	ACCEDE
BIY1NZ	BEAN'S
KRAE1GHHEH2D	CRAGHEAD
THRAA1M	THROM
SWIH1SIH0Z	SUISSE'S
HHAW1	HAO
TAO1KER0	TALKER
BAH0NIY1TAH0	BENITA
KUW1KJHEY2	KUKJE(1)
RIY0DOW1LFIY0	RIDOLFI
GUH1DFEH2LAH0Z	GOODFELLAS
GOW1NZ	GOENS
KUW0RIH0YAA1MAH0	KURIYAMA
WEH1D	WEHDE
SIH1PS	SIPS
CHAE1LAH0NJH	CHALLENGE
MER1TIY0	MURTY
JHEH1NTAH0LMEH2NZ	GENTLEMEN'S
THIH1NLIY0	THINLY
TUW0SHEH1T	TOUCHET
AA2RJHAH0NTIY1NAH0Z	ARGENTINA'S
AE2NER0OW1BIH0K	ANAEROBIC
DAE1MGAA2RD	DAMGARD
PAA1RTIY0IH0NG	PARTYING
PAE1RIH0K	PARIKH
HHAE1NDIY0AH0ST	HANDIEST
BAY2DOW1AH0Z	BAIDOA'S
IH1NTER0MEH2DIH0KS	INTERMEDICS
BOW1YER0	BOWYER
YUW1VAH0	UVA
MAA1TSIH0NJHER0	MOTSINGER
IH0NSHUH1RZ	ENSURES(1)
HHIH1TSAH0N	HITSON
FIY1DLAA2T	FEEDLOT
KAA2MAH0NAE1LAH0TIY0Z	COMMONALITIES
WUH1LIY0	WOOLEY
REH1VAH0LIH0NG	REVELING
KOW1TOW0	COTO
YUW0LYAE1SIY0Z	ULIASSI'S
KIY1ZLER0	KEESLER
AE0NAA1RKIH0K	ANARCHIC
GREY1PFRUW2TS	GRAPEFRUITS
WAH1SOW0	WUSSOW
BAE1GDAH0NAH0Z	BAGDONAS
DAY2AE1PSIH0D	DIAPSID
AE1KER0	AKER
HHAY1ER0	HIER
LIY1VER0IH0JH	LEVERAGE(2)
KROY1	CROY
RIY0STRAH1KCHER0D	RESTRUCTURED
AE1LAH0NIH0Z	ALANIZ
SOW1CHIY0	SOCCI
PLAA1TIH0NG	PLOTTING
FEY1BER0	FABER
SPEH1ROW0Z	SPARROWS
MAH0KDAH1NAH0	MCDONAGH
FIH1NGGER0PEY2NIH0D	FINGERPAINTED(1)
MAE1ROW0LF	MAROLF
IH2DUW1NAH0	IDUNA
KIH1DNAE2PT	KIDNAPPED
BRAY1TNAH0S	BRIGHTNESS
PRAH0VAY1D	PROVIDE
BRAE2MLEH1T	BRAMLETTE
OW2VER0WEY1T	OVERWEIGHT
LAH0PLAO1NT	LAPLANT
MIH1LAH0LIY2TER0Z	MILLILITRES
RAH1BAH0TAA0M	RUBOTTOM
KIH1NGAH0N	KINGEN
DAH0VEH1LKAH0N	DEVELCON
FLAE1TER0	FLATTER
RAE1DHER0	RATHER
VYUW1ER0	VIEWER
AA0REH0TIY1NAH0	ARETINA
HHEH1FLIY0	HEFLEY
JHAA1NOW0TIY2	GIANOTTI
SIY1TOW0	SEATO
GRUH1NIH0WAO0LD	GRUENEWALD
BEH1LBOY2	BELLBOY
RAH1KIY0	RUCKI
DEH1THER0IH0JH	DEATHERAGE
AE1NTAH0NIY0	ANTONY
VAE0NIY1ER0	VANIER
IH0KSPEH1KTAH0NT	EXPECTANT
DAY0AE1STRAH0FIH2ZAH0M	DIASTROPHISM
DAY2AE1NAH0	DIANNA
BLAH1DZWER2TH	BLOODSWORTH
FIH0GYUH1RAH0TIH0VLIY0	FIGURATIVELY
REY1DER0	RAIDER
KAA1NGGRAH0SWUH2MAH0NZ	CONGRESSWOMAN'S
LIH0MEH1L	LEMELLE
SPLAY1SIH0NG	SPLICING
BRIY1M	BREAM
BLUW1PER0Z	BLOOPERS
MAA1RDER0	MARDER
SHEY1NER0	SCHANER
FLEY1VER2LEH0S	FLAVORLESS
NUW1GEY0T	NEWGATE
PAH0SAY1DAH0NZ	POSEIDON'S
WIY1KLIY0	WEEKLY
DIH0RAA1MOW0	DERAMO
GLUW1	GLEW
JHIH1BIH0NZ	GIBBINS
PEY1NOW0	PAINO
GER0NIY1	GURNEE
RIY0VIH1ZHAH0NIH0ST	REVISIONIST
BAA1DIY0	BODY
MIY1Z	MEIS
IH0VAE1LYUW0EY2TAH0D	EVALUATED
STEH1FIY0	STEFFI
MYUW1CHUW0AH0L	MUTUAL
KAE1THAH0MER0	CATHMOR
BIH1GAH0TIH0D	BIGOTED
KER1AH0NTS	CURRENT'S
EH2PIH0DER1MAH0S	EPIDERMIS
NAH1TSHEH2LZ	NUTSHELLS
KAE1LAH0Z	KALLAS
DAH0SHAA1RM	DUCHARME
TAE1BER0NAE2KAH0L	TABERNACLE
NAA1STRAH0MZ	NOSTRUMS
LEH0NAA1RDAH0	LEONARDA
GLIH1TSIY0	GLITZY
AA1KSAH0JHAH0N	OXYGEN
EH2MFAH0ZIY1MAH0	EMPHYSEMA
HHAY1DRAH0NTS	HYDRANTS
SMAH1L	SMULL
AH0BEY1ZHYAH0	ABASIA
MAE1CHBAA2KSIH0Z	MATCHBOXES
MEY0IY1DAH0	MAEDA
MEH2KSIH0KAE1NAH0	MEXICANA
GAW1TIY0	GOUTY
KLAE1NGK	CLANK
DEH1MAH0REH2ST	DEMAREST
KAY2EH1N	CAYENNE
RIY2IH0NVEH1SS	REINVESTS(1)
JHAA1RMAH0N	JARMAN
DRAE1KYUW0LAH0	DRACULA
KLAE1M	KLAMM
BRUH1KHHEY2VAH0N	BROOKHAVEN
IH2DOW1NIY0AH0	IDONIA
DOW1HHAA2	DOHA
KLAH1GSTAH0N	CLUGSTON
KOW1ZIH0K	KOZIK
PEH1PIH0TOW2N	PEPITONE
RAO1RK	ROARKE
MIH1NIY0BAH2SIH0Z	MINIBUSES
WIH1LIH0NGHHAE2M	WILLINGHAM
EH0SKAA1RPMAH0NT	ESCARPMENT
BAA1NGGOW2Z	BONGOS
KER1AH0NSIY0	CURRENCY
ROW1AH0N	ROWAN
ROW1LFS	ROLFES
KRAH1CHFIY2LDZ	CRUTCHFIELD'S
FAH0LIY1S	FALISE
PAA1RZIH0HH	PARZYCH
KOW1NIH0K	CONIC(1)
KAA2MPAH0AO1RIY0	COMPAORE
LAO1RAH0	LAURA
